Run,(+)-T-muurolol,(-)-2-(2-hydroxyethyl)clavam_valclavam,(-)-Mellein,(-)-cadinene,(14Z)-1_14-nonadecadiene_1-nonadecene,(2R_3S_3S)-2-hydroxyastaxanthin,(2R_3S_4S)-5-fluoro-2_3_4-trihydroxypentanoic_acid,1-heptadecene,13-dehydroxypaxilline_paspaline,15-acetyldeoxynivalenol,1_3_6_8-tetrahydroxynaphthalene,1_6-phenazinedimethanol_fontizine_A,2-methylisoborneol,2_4-diacetylphloroglucinol,3-thiaglutamate,3_7-dihydroxytropolone,4-Z-annimycin,4-deoxygadusol_mycosporine_glycine_shinorine,4-epi-15-epi-brefeldin_A,4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one,5-hydroxyanthrotainin_previridicatumtoxin_viridicatumtoxin,5-isoprenylindole-3-carboxylate,6-methylsalicyclic_acid,67-121C,7-deoxypactamycin,7-prenylisatin,9-methylstreptimidone,A-47934,A-94964,A-factor,A23187,A33853,A40926,A83543A,ACT-Toxin_II,AEPE_TG-1_VEPE,APE_Ec,APE_Vf,AbT1,AmfS,BD-12,BE-14106,BE-24568B,BE-43547,BE-54017,BE-7585A,BHT,BII-rafflesfungin,C-1027,C3-aryl_pyrroloindolines_naseseazine_C,CDA1b_CDA2a_CDA2b_CDA3a_CDA3b_CDA4a_CDA4b,E-837,ECO-02301,Ery-3_Ery-4_Ery-5_Ery-6_Ery-7_Ery-8_Ery-9,FD-594,FD-891,FR-900098,FR-900520,FR900359,FR901228,GE37468,GE81112,JBIR-06,JBIR-100,JBIR-126,JBIR-76_JBIR-77,JBIR-78_JBIR-95,KK-1,L-2-amino-4-methoxy-trans-3-butenoic_acid,LL-D49194,LL-F28249,LP2006,Le-pyrrolopyrazines,MK-8,ML-449,MS-271,N-Acetyltryptophan,N-octanoyl-Met-Phe-H,NG-391,O-antigen,PR-toxin,PcpA,PlpA1_PlpA2_PlpA3,R1128,RES-1214-2,S-layer_glycan,SAL-2242,SBI-06989_A,SCO-2138,SF2575,SGR_PTM_Compound,SRO15-3108,SSV-2083,SW-163C_SW-163E_SW-163F_SW-163G_UK-63598,SWA-2138,SapB,Sch-47554_Sch-47555,SmbA_SmbB,TAN-1612,TLN-05220,TP-1161,UK-68_597,UNII-YC2Q1O94PT,WAP-8294A2,WGK,WLIP,WS9326,X-14547,aborycin,abscisic_acid,abyssomicin,acarbose,acarviostatin,acetylaranotin,acetylaszonalenin,achromosin,acinetobactin,acinetodin,acinetoferrin,aclacinomycin,acorenol,actagardine,actinoallolide_A,actinomycin_D,actinonin,actinorhodin,actinospectacin,aculeacin_A,aculeximycin,acyldepsipeptide_1,aerobactin,aeruginosamide_B_aeruginosamide_C,aeruginoside_126,aeruginosin_98,aflatoxin,aflavarin,ajudazol_A,akaeolide,alanylclavam,albachelin,albaflavenone,albicidin,albonoursin,albusnodin,aldgamycin,alginate,alkyl-O-dihydrogeranyl-methoxyhydroquinones,alkylpyrone,alkylresorcinol,allocyclinone,alnumycin_thalnumycin,altemicidin_SB-203207_SB-203208,alternapyrone,alternariol,althiomycin,ambactin,ambiguine,ambruticin,amicetin,amipurimycin,amonabactin_P_750,amphi-enterobactin,amychelin,amycolamycin_A_amycolamycin_B,amycomicin,amylocyclicin,anabaenopeptin,anacyclamide,anantin,anatoxin-a_homoanatoxin-a,andrastin_A,andrimid,angustmycin,anikasin,anisomycin,ansacarbamitocin,ansamitocin_P-3,ansamitocin_P-3_maytansine,anthracimycin,anthramycin,antibiotic_A2121-1_antibiotic_HKI_10311129_cervimycin,antimycin,apicidin,apoptolidin,aranazole,argimycin,arginomycin,arimetamycin,aristeromycin_angustmycin,arixanthomycin,armeniaspirols,arsono-polyketide,arthrofactin_A,aryl_polyenes,arylomycin,ascochlorin,ashimides,asparasone_A,aspercryptins,asperfuranone,aspergillic_acid,aspernidgulene,aspernidine_A,asperphenamate,asperterpenoid_A,asperthecin,aspirochlorine,aspterric_acid,aspyridone_A_aspyridone_B,astechrome_hexadehydroastechrome_terezine-D,astellolide_A,astexin-1,asukamycin,atolypene_A_atolypene_B,atratumycin,aurafuron_A,aurantimycin_A,aurantinin_B_aurantinin_C_aurantinin_D,aureothin,aureusimine_A_aureusimine_B_aureusimine_C,auricin,auroramycin,avaroferrin_putrebactin,avermitilol,avilamycin_A_avilamycin_C,avoparcin,azalomycin_F3a,azanigerone,azaspirene_pseurotin,azicemicin_B,azinomycin_B,azomycin,bacillaene,bacillibactin,bacillicin_BAG2O,bacillicn_CER074,bacillomycin_D,bacilysin,bacitracin,bactobolin,bafilomycin_B1,bagremycin,balhimycin,bananamide,barbamide,barnesin_A,bartoloside,basiliskamide_A_basiliskamide_B,beauvericin,belactosin_A_belactosin_C,bengamide,berninamycin,betaenone,bicornutin_A1_bicornutin_A2,bicyclomycin,bikaverin,biotin,bisucaberin_B,blasticidin_S,bleomycin,bogorol_A,bongkrekic_acid_isobongkrekic_acid,borrelidin,botcinic_acid,bottromycin_A2,bottromycin_D,bovicin_HJ50,brabantamide_A,branched-chain_fatty_acids,brasilicardin_A,brasilinolide_A_brasilinolide_B_brasilinolide_C,brevianamide_fumitremorgin_tryprostatin_verruculogen,brevicidine,bromoalterochromide_A,burhizin,burkholdac_A_burkholdac_B,burnettramic_acid,butirosin,butyrolactol_A,butyrolactone,byssochlamic_acid,caboxamycin,cacibiocin_B,cadaside_A_cadaside_B,caerulomycin_A,caldoniamide,calicheamicin,candicidin,caniferolide,capistruin,capsular_polysaccharide,carbamidocyclophane,carbapenem_MM4550,carboxylic_acid_endophenazine,carnocyclin,carnolysin_A1_carnolysin_A2,carotein,carotenoid,carrimycin,catenulipeptin,cathomycin,cattlecin,caulonodin_I_caulonodin_II,caulosegnin_I_caulosegnin_II_caulosegnin_III,cepacin_A,cephamycin_C,cercosporin,cerecidin,cereulide,cetoniacytone_A,chaetoglobosin,chaetoglobosins,chartreusin,chaxamycin,chaxapeptin,chejuenolide_A_chejuenolide_B,chivosazol,chloramphenicol,chlorizidine_A,chloromyxamide,chlorothricin_deschlorothricin,chlortetracycline,chondramide_A,chondrochloren_A,chromomycin_A3,chrysogine,chrysoxanthone_A_chrysoxanthone_B_chrysoxanthone_C,cichofactin_A_cichofactin_B,cichopeptin,cichorine,cinerubin_B,cinnabaramide_A,cinnamycin_B,circularin_A,citreoviridin,citrulassin,clapurines,clavulanic_acid,clifednamide_A,clorobiocin,closthioamide,clostridiolysin_S,coagulin,coelibactin,coelichelin,coelimycin_P1,colabomycin_E,colistin_A_colistin_B,collinomycin,collismycin_A,combamide,communesin,compactin,concanamycin_A,conglobatin,corallopyronin,coronatine,corpeptin_A_corpeptin_B,corynazolicin,cosmomycin,cremimycin,crocacin,crochelin_A,cryptomaldamide,cryptophycin-327,cupriachelin,curacin_A,curacomycin,curacozole,curvupallide-B,cyanopeptolin,cyclizidine,cyclo-(D-Phe-L-Phe-D-Ile-L-Val),cyclochlorotine,cycloheximide,cyclomarin_D,cyclooctatin,cyclopiazonic_acid,cycloserine,cyclothiazomycin,cylindrocyclophane,cylindrospermopsin,cypemycin,cyphomycin,cyslabdan,cystargolide_A_cystargolide_B,cysteoamide,cystobactamid_919,cystomanamide,cytochalasin_E_cytochalasin_K,cytolysin_ClyLl_cytolysin_ClyLs,cytorhodin,dactylocycline_A,dawenol,decaplanin,dechlorocuracomycin,dehydrocurvularin,dehydrodidemnin_didemnin,dehydrofosmidomycin,dehydrophos,deimino-antipain,delftibactin_A_delftibactin_B,depudecin,deschloro-merochlorin_merochlorin,desferrioxamin_B,desferrioxamine,desmethylbassianin,desmethylsalinamide_salinamide,desosamine,desotamide,destruxin_A,diazaquinomycin,difficidin,dihydrochalcomycin,dihydroisoflavipucine_isoflavipucine,diisonitrile_antibiotic_SF2768,dimethylcoprogen,dinactin_monactin_nonactin_tetranactin_trinactin,diutan_polysaccharide,divamide,divergolide,dkxanthene,dorrigocin_migrastatin,duclauxin,duramycin,dutomycin,dynemicin_A,echinocandin_B,echinomycin,echoside,ectoine,ecumicin,eicosapentaenoic_acid,eicosapentaenoic_acid-like_compound,eicoseicosapentaenoic_acid,elaiophylin,elansolid_A1,emericellamide_A_emericellamide_B,enacyloxin_IIa,endocrocin,endophenazine_A_endophenazine_B,enduracidin,enniatin,enterobactin,enterocin,entolysin,epichaetomugilin_chaetoviridin_,epicidin,epidermin,epilancin,epipyriculol,eponemycin,epothilone,epothilone_B,equibactin,equisetin,erdacin,erdasporine_A_erdasporine_B_erdasporine_C,eremophilene,ergotamine,erythrochelin,erythromycin,esmeraldin,esperamicin,ethylenediaminesuccinic_acid_hydroxyarginine_(EDHA),etnangien,eupenifeldin,exopolysaccharide,fabclavine,feglymycin,fellutamide_B,fengycin,fervenulin_toxoflavin,ficellomycin,fijimycin_A_griseoviridin,filipin,fimsbactin_A,fischerindole,fischerindole_L_isonitrile,flaviolin,flexirubin,fluostatins_M-Q,fogacin,formicamycins_A-M,fosfomycin,fostriecin,foxicin_foxicin_A_foxicin_B_foxicin_C,fragin,frankiamicin,fredericamycin_A,frenolicin_B,frigocyclinone,friulimicin,frontalamide,fujikurin,fulvuthiacene_A_fulvuthiacene_B,fumagillin_fumagillol,fumigaclavine_C,fumiquinazoline,fumonisin,fumosorinone,funisamine,furaquinocin_B,fusaric_acid,fusaricidin_B,fusarielin_H,fusarin,fuscachelin_A_fuscachelin_B_fuscachelin_C,fusilassin,gacamide_A,gallidermin,gamexpeptide,gassericin,geldanamycin,gentamicin,geobacillin,geosmin,germicidin,gibberellin,gibepyrone,gilvocarcin_V,gilvusmycin,glandicoline_meleagrine_roquefortine,glidobactin_glidobactin_B_glidobactin_C,glidopeptin,globimycin_radamycin,glycinocin_A,glycopeptidolipid,gobichelin_A_gobichelin_B,gougerotin,gramibactin,gramicidin,granaticin,griselimycin,grisemycin,griseobactin,griseochelin,griseorhodin_A,grixazone_A,guadinomic_acid_guadinomine_guadinomine_B,guangnanmycin,haliamide,haloduracin_haloduracin,halstoctacosanolide_A,hapalosin,hassallidin,hatomarubigin,heat-stable_antifungal_factor,hectochlorin,hedamycin,heme_D1,heptelidic_acid,herbimycin_A,heronamide,heterobactin,heterocyst_glycolipids,hexaricin_B_hexaricin_C_WS79089A,hexose-palythine-serine_hexose-shinorine,hierridin_B_hierridin_C,himastatin,hiroshidine,hitachimycin,holomycin,hopene,hormaomycin,huanglongmycin,hydroxyl_benzastatin_methylbenzastatin_virantmycin,hydroxystreptomycin,hydroxytropodithietic_acid_tropodithietic_acid,hygrocin_A_hygrocin_B,hygromycin_A,hyicin_3682,ibomycin,icosalide_A_icosalide_B,ikarugamycin,ilamycin,ilicicolin,imizoquin,indigoidine,indimicin_spiroindimicin,indole,informatipeptin,iodinin,isatropolone_A_isotropolone_B_isotropolone_C,ishigamide,iso-A82775C,isocomplestatin,isofuranonaphthoquinone,isoindolinomycin,isonitrile_lipopeptides,isorenieratene,isoterrein,itaconic_acid,iturin,jagaricin,jamaicamide_A_jamaicamide_B_jamaicamide_C,jawsamycin,jomthonic_acid,julichrome,kalimantacin_A,kanamycin,kedarcidin,kendomycin,keratinimicin,ketomemicin_B3_ketomemicin_B4,keywimysin,kijanimicin,kinamycin,kirromycin,kistamicin_A,kitasetaline,kleboxymycin,klebsazolicin,klebsidin,kocurin,komodoquinone_B,koraiol,koranimine,kosinostatin,kutzneride_2,labyrinthopeptin,lactazole,lacticin,lactocillin,lactonamycin,lacunalide_A_lacunalide_B,lagmysin,lagunapyrone_A_lagunapyrone_B_lagunapyrone_C,laidlomycin,landepoxcin,lankacidin_C,lankamycin,lasalocid,lavendiol,legioliulin,legionaminic_acid,legonaridin,leinamycin,leporin_B,leucinostatin_A_leucinostatin_B,lichenicidin_VK21_A,lichenysin,lidamycin,lincomycin,linfuranone_B_linfuranone_C,lipomycin,lipopeptide_8D1,lipopolysaccharide,lipstatin,listeriolysin_S,livipeptin,lobophorin,lobosamide,locillomycin,lokisin,lomaiviticin,lomofungin,lorneic_acid_A,lugdunin,lugdunomycin,luminmycin_A,lydicamycin,lymphostin_lymphostinol,lysobactin,lysolipin_I,macbecin_macbecin_II,macedocin,macrobrevin,macrolactin,macrotermycins,maduropeptin,maklamicin,malacidin_A_malacidin_B,malleilactone,malleobactin,malonomycin,malyngamide,mannopeptimycin,mannosylerythritol_lipid,marformycin,marinacarboline,marineosin_A_marineosin_B,marinophenazine_A_phenaziterpene_A,marinopyrrole,marinostatin,marthiapeptide_A,matlystatin_A,mayamycin,medermycin,mediomycin_A,meilingmycin,melanin,mensacaricin,meridamycin,merocyclophane_C_merocyclophane_D,merosterol,mersacidin,metatricycloene,methanobactin,methylated_acyl-phloroglucinol,methylenomycin_A,methylpendolmycin_pendolmycin,methymycin,micacocidin,michiganin_A,microansamycin,microbisporicin_A2,microcin,microcyclamide,microcystin,micropeptin_K139,microperfuranone,microsclerodermin,microtermolide_A,microvionin,microviridin,miharamycin,minutissamide,mirubactin,molybdenum_cofactor,monacolin_K,monascorubrin,monensin,montanastatin_valinomycin,moomysin,muraymycin_C1,mureidomycin,mutacin,mycinamicin_II,mycobactin,mycolactone_B,mycolic_acid,mycophenolic_acid,mycosubtilin,mycotrienin_I,myxalamid,myxochelin,myxochromide,myxoprincomide-c506,myxothiazol,myxovirescin_A1,nanchangmycin,naphthalene,naphthomycin_A,naphthopyrone,naphthyridinomycin,napyradiomycin,nargenicin,naringenin,natamycin,nataxazole,nematophin,nenestatin,neoantimycin,neocarazostatin_A,neocarzilin_A_neocarzilin_B,neocarzinostatin,neomycin,neopolyoxin_C,neosartoricin_B,neosartorin,neothioviridamide,netropsin,niddamycin,nidulanin_A,nigericin,niphimycins_C-E,nisin,nocamycin,nocardicin_A,nocardiopsin,nocathiacin,nocobactin,nocuolin_A,nodularin,nodulisporic_acid_F,nogalamycin,nosiheptide,nosperin,nostocyclopeptide_A2,nostopeptolide,nostophycin,nucleocidin,nukacin_ISK-1,nunamycin_nunapeptin,nybomycin,nystatin,nystatin-like_Pseudonocardia_polyene,obafluorin,occidiofungin_A,ochratoxin_A,ochrobactin,octapeptin_C4,odilorhabdin_NOSO-95A_odilorhabdin_NOSO-95B_odilorhabdin_NOSO-95C,okaramine,oligomycin,olimycin_A_olimycin_B,oocydin_A,orfamide,orinocin_SNF4435C_SNF4435D_spectinabilin,ornibactin,oronofacic_acid,orsellinic_acid,oviedomycin,oxalomycin_B,oxazolepoxidomycin_A,oxyjavanicin,oxytetracycline,pacidamycin,pactamides,paenibacillin,paenibacterin,paenibactin,paenicidin,paenilamicin,paenilan,paenilarvin,paenilipoheptin,paeninodin,pamamycin-607,paramagnetoquinone_1_paramagnetoquinone_2,patellamide_A_patellamide_C,patellin_2_patellin_3,patulin,paulomycin,pederin,pelgipeptin,pellasoren_pellasoren_B,penicillin,penigequinolone_A,penisin,pentabromopseudilin,pentalenolactone,pentamycin,pepticinnamin_E,perquinoline_A_perquinoline_B_perquinoline_C,petrobactin,pheganomycin,phenalamide,phenalinolactone_A,phenolic_lipids,phomasetin,phormidolide,phoslactomycin_B,phosphinothricintripeptide,phosphonoacetic_Acid,phosphonoglycans,phthoxazolin,phyllostictine_A_phyllostictine_B,piericidin_A1,pimaricin,pinensins,piricyclamide_7005E,pladienolide_B,planosporicin,plantaricyclin,plantazolicin,plipastatin,pneumocandin_A0_pneumocandin_B0,polyhydroxyalkanoate,polyhydroxyalkanoic_acids,polyketomycin,polymyxin,polyoxypeptin,pradimicin-A,prenylagaramide_B_prenylagaramide_C,prezeamine,primycin,pristinol,prodigiosin,pseudaminic_acid,pseudomonas_quinolone_signal_(PQS),pseudomonic_acid_A,pseudomonine,pseudomycoicidin,pseudopyronine_A_pseudopyronine_B,pseudospumigin,pseudouridimycin,purincyclamide,puromycin,putisolvin,puwainaphycin,pyochelin,pyocyanine,pyoluteorin,pyoverdin,pyralomicin_1a,pyranonigrin_E,pyrichalasin_H,pyripyropene_A,pyrrolizixenamide_A,pyrrolnitrin,pyrronazol_B,pyxipyrrolone_A_pyxipyrrolone_B,qinichelins,quartromicin_A1,quinolobactin,rabelomycin,radicicol,raimonol,rakicidin_A_rakicidin_B,ralsolamycin,rapamycin,ravidomycin,rebeccamycin,reductasporine,reedsmycins,resistoflavine_resistomycin,reveromycin_A,rhizocticin_A,rhizomide_A_rhizomide_B_rhizomide_C,rhizopodin,rhizoxin_A,rhodochelin,rifamorpholine,rifamycin,rimosamide,ripostatin,rishirilide_A_rishirilide_B,ristomycin_A,rosamicin,rubradirin,rubrivinodin,rubrolone_A_rubrolone_B,ruminococcin_A,rustmicin,s56-p1,safracin_A_safracin_B,saframycin,salecan,salinichelins,salinilactam,salinipostin_G,salinomycin,salinosporamide_A,salivaricin,sangivamycin_toyocamycin,saprolmycin_E,saquayamycin,sarpeptin_A_sarpeptin_B,scabichelin,sceliphrolactam,scleric_acid,scytophycin,secalonic_acids,selvamicin,serinocyclin,serobactin,sessilin_A,setomimycin,sevadicin,showdomycin,siamycin,sibiromycin,simocyclinone,siomycin_A,sipanmycin,siphonazole,sirodesmin_PL,skyllamycin,sodorifen,solanapyrone,sorangicin_A,soraphen_A,sorbicillin,sphaericin,sphingonodin_II,spiramycin,spiruchostatin_A,spore_pigment,sporolide_A_sporolide_B,sporulation_killing_factor,spumigin_E,squalestatin_S1,stambomycin,staphylobactin,staphylococcin,staphyloferrin,staurosporine,steffimycin_D,stenothricin,sterigmatocystin,stigmatellin,stipitatic_acid,streptazone_E,streptide,streptin,streptococcin_A-FF22,streptolydigin,streptolysin_S,streptomonomicin,streptomycin,streptophenazine,streptoseomycin,streptothricin,streptovaricin,sublancin_168,subterisin,subtilin,subtilomycin,subtilosin_A,succinoglycan,suicin,sulfazecin,sunshinamide,surfactin,surugamide_A_surugamide_D,swainsonine,swinholide_A,syringafactin,syringolin_A,syringomycin,syringopeptin_25A,tabtoxin,taiwachelin,tallysomycin_A_tallysomycin_B,taromycin_A,tartrolon,tauramamide,tautomycin,taxlllaid_A,taylorflavin_A_taylorflavin_B,teichomycin_A1,teichuronic_acid,teicoplanin,teixobactin,teleocidin_B1,telomestatin,telomycin,tenuecyclamide_A_tenuecyclamide_C,terpendole_E,terreic_acid,terrequinone_A,terretonin,tetarimycin_A_tetarimycin_B,tetracenomycin_C,tetradecanamidosuccinamide,tetrocarcin_A,tetronasin,tetronomycin,thailandamide_thailandamide_lactone,thailanstatin_A,thanamycin,thaxtomin,thermophilin_1277,thienamycin,thiocillin_I,thiocoraline,thioholgamide_A_thioholgamide_B,thiolactomycin,thiolutin,thiomarinol,thiomuracin,thiotetroamide,thiovarsolin,thuggacin_A,thuricin,thurincin_H,thusin,tiacumicin_B,tilivalline,tirandamycin,toblerol,tolaasin,tomaymycin,totopotensamide_A_totopotensamide_B,trans-resorcylide,triacsin_C,trichamide,trichodiene-11-one,tridecaptin,trypacidin,tryptoquialanine,tubercidin,tubulysin,tundrenone,tunicamycin,turnerbactin,tylactone,tyrobetaine,tyrocidine,uberolysin,ucs1025a,ulleungmycin,undecylprodigiosin,ustiloxin_B,valactamide_A,validamycin_A,vanchrobactin,vancomycin,vancosamine,vazabitide_A,venemycin,venezuelin,versipelostatin,verticillin,vibrioferrin,vicenistatin,vicibactin,viguiepinol,violacein,violapyrone_B,viomycin,vioprolide,virginiamycin_S1,viridisamide_A,viriditoxin,viscosin,vulnibactin,warkmycin,watasemycin,weishanmycin,wortmanamide_A_wortmanamide_B,xanthoferrin,xantholipin,xanthomonadin_I,xanthomonin_I_xanthomonin_II,xanthothricin,xefoampeptides_A-G,xenematide,xeneprotides_A-C,xenoamicin_A_xenoamicin_B,xenocoumacin_1_xenocoumacin_II,xenortide,xenotetrapeptide,xiamenmycin_A,xiamycin,yanuthone_D,yatakemycin,yersiniabactin,zearalenone,zeaxanthin,zwittermicin_A,Category,Sub_category,BioProject_Accession,Assay_Type,Bases,Instrument,Lat_Lon
DRR121191,0,0,0,0,0,0,0,24.99584874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.66552862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85968727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.8824447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535383364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.4367614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.2629673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.38638176,0,0,0,0,4.197379197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.917553918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195094362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995050606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,marine_sediment,PRJDB6686,WGS,2.08_G,Illumina_MiSeq,22.74_N_153.27_E
